customer_id,age,gender,tenure,monthly_charges,total_charges,contract,internet_service,online_security,tech_support,streaming_tv,payment_method,paperless_billing,churn
CUST_004013,30,Female,6,50.9,261.24,Two year,DSL,Yes,Yes,Yes,Electronic check,No,No
CUST_004014,47,Male,23,55.62,1117.64,Month-to-month,DSL,No,No,No,Electronic check,Yes,No
CUST_004015,43,Female,1,77.35,79.86,Month-to-month,Fiber optic,Yes,Yes,No,Electronic check,Yes,Yes
CUST_004016,36,Female,16,33.18,482.2,Month-to-month,No,No internet service,No internet service,No internet service,Bank transfer,No,No
CUST_004017,37,Male,24,107.82,2738.48,Month-to-month,Fiber optic,No,No,Yes,Electronic check,No,Yes
CUST_004018,55,Female,60,33.53,2184.04,One year,No,No internet service,No internet service,No internet service,Credit card,Yes,No
CUST_004019,37,Male,11,91.5,1112.28,Two year,Fiber optic,No,Yes,No,Electronic check,No,Yes
CUST_004020,43,Male,34,64.75,1959.64,Two year,DSL,No,No,No,Electronic check,Yes,No
CUST_004021,77,Female,21,47.14,976.73,Month-to-month,DSL,Yes,No,No,Mailed check,Yes,Yes
CUST_004022,23,Male,62,70.86,4982.57,Two year,Fiber optic,Yes,No,Yes,Bank transfer,Yes,No
CUST_004023,18,Male,12,59.65,774.23,Month-to-month,DSL,No,No,Yes,Credit card,No,No
CUST_004024,56,Female,9,41.37,329.54,Month-to-month,DSL,No,Yes,No,Credit card,Yes,No
CUST_004025,34,Female,52,104.23,5424.03,Two year,Fiber optic,No,Yes,Yes,Credit card,Yes,No
CUST_004026,40,Female,1,74.84,84.32,Month-to-month,Fiber optic,Yes,Yes,No,Electronic check,No,No
CUST_004027,33,Female,3,65.93,194.23,Month-to-month,Fiber optic,No,No,Yes,Bank transfer,No,No
CUST_004028,41,Female,2,23.2,51.1,Two year,No,No internet service,No internet service,No internet service,Mailed check,Yes,No
CUST_004029,68,Male,44,85.73,3767.42,Month-to-month,Fiber optic,No,No,No,Electronic check,No,No
CUST_004030,57,Male,1,70.86,62.5,One year,Fiber optic,No,Yes,Yes,Bank transfer,No,No
CUST_004031,57,Female,47,23.95,1006.73,Two year,No,No internet service,No internet service,No internet service,Mailed check,Yes,No
CUST_004032,23,Male,14,57.94,700.84,Month-to-month,DSL,No,No,No,Electronic check,Yes,Yes
CUST_004033,27,Female,1,107.34,97.53,Month-to-month,Fiber optic,No,No,Yes,Electronic check,Yes,Yes
CUST_004034,18,Female,12,36.35,487.71,Month-to-month,No,No internet service,No internet service,No internet service,Credit card,No,No
CUST_004035,32,Male,4,111.26,465.09,Month-to-month,Fiber optic,No,Yes,Yes,Bank transfer,No,Yes
CUST_004036,59,Female,23,88.12,2171.99,Month-to-month,Fiber optic,No,No,No,Electronic check,Yes,Yes
CUST_004037,52,Male,27,112.72,3154.52,One year,Fiber optic,No,No,No,Credit card,Yes,No
CUST_004038,41,Male,16,93.93,1451.72,Month-to-month,Fiber optic,Yes,No,No,Credit card,No,No
CUST_004039,44,Female,1,49.12,44.95,Month-to-month,DSL,No,No,Yes,Credit card,Yes,Yes
CUST_004040,34,Male,25,34.37,968.96,One year,No,No internet service,No internet service,No internet service,Bank transfer,Yes,No
CUST_004041,48,Male,44,24.28,1073.07,One year,No,No internet service,No internet service,No internet service,Mailed check,Yes,No
CUST_004042,56,Female,30,35.79,1067.61,Two year,No,No internet service,No internet service,No internet service,Mailed check,No,No
CUST_004043,20,Female,42,88.62,4276.0,Month-to-month,Fiber optic,No,Yes,Yes,Mailed check,Yes,Yes
CUST_004044,49,Female,5,38.82,187.34,Two year,DSL,Yes,No,No,Credit card,Yes,No
CUST_004045,58,Female,52,38.58,2219.29,One year,DSL,No,No,No,Credit card,Yes,No
CUST_004046,38,Female,9,23.3,232.5,Month-to-month,No,No internet service,No internet service,No internet service,Electronic check,No,No
CUST_004047,55,Male,1,113.98,104.84,Month-to-month,Fiber optic,No,No,Yes,Bank transfer,Yes,No
CUST_004048,80,Female,44,64.73,2501.94,Month-to-month,DSL,Yes,No,Yes,Bank transfer,Yes,No
CUST_004049,43,Female,68,84.63,6575.98,One year,Fiber optic,No,No,Yes,Credit card,Yes,No
CUST_004050,50,Male,25,81.07,1981.69,Month-to-month,Fiber optic,Yes,Yes,Yes,Electronic check,No,No
CUST_004051,33,Male,6,77.03,393.16,Two year,Fiber optic,No,No,Yes,Bank transfer,Yes,No
CUST_004052,47,Female,6,110.31,661.66,One year,Fiber optic,No,No,No,Electronic check,Yes,Yes
CUST_004053,51,Female,15,76.51,1188.72,Two year,Fiber optic,No,Yes,No,Electronic check,Yes,No
CUST_004054,47,Female,54,38.48,2250.03,Month-to-month,No,No internet service,No internet service,No internet service,Bank transfer,No,No
CUST_004055,29,Female,3,55.02,186.99,Month-to-month,DSL,No,No,Yes,Electronic check,No,Yes
CUST_004056,48,Female,41,61.91,2854.46,Month-to-month,DSL,No,Yes,No,Bank transfer,No,No
CUST_004057,66,Female,8,95.47,864.61,Month-to-month,Fiber optic,Yes,No,No,Electronic check,Yes,Yes
CUST_004058,51,Female,39,33.81,1133.51,Two year,No,No internet service,No internet service,No internet service,Credit card,Yes,No
CUST_004059,59,Male,60,99.07,6321.85,Month-to-month,Fiber optic,No,No,No,Credit card,Yes,Yes
CUST_004060,41,Female,13,110.72,1320.98,Month-to-month,Fiber optic,No,Yes,No,Electronic check,Yes,No
CUST_004061,56,Male,10,110.97,1005.68,Month-to-month,Fiber optic,Yes,Yes,No,Bank transfer,Yes,Yes
CUST_004062,49,Female,38,97.44,4036.32,Month-to-month,Fiber optic,No,No,No,Electronic check,Yes,Yes
CUST_004063,30,Male,18,32.65,573.09,Two year,No,No internet service,No internet service,No internet service,Bank transfer,Yes,No
CUST_004064,49,Male,27,38.44,1167.59,One year,No,No internet service,No internet service,No internet service,Electronic check,No,Yes
CUST_004065,30,Male,23,116.14,2304.54,One year,Fiber optic,Yes,No,No,Electronic check,No,Yes
CUST_004066,35,Male,3,101.53,332.2,Month-to-month,Fiber optic,Yes,Yes,Yes,Credit card,No,No
CUST_004067,47,Male,44,35.23,1381.23,Two year,DSL,Yes,No,Yes,Electronic check,No,No
CUST_004068,49,Male,5,70.74,319.38,One year,Fiber optic,Yes,No,No,Bank transfer,Yes,Yes
CUST_004069,27,Female,64,112.19,7131.37,Month-to-month,Fiber optic,No,Yes,No,Electronic check,No,No
CUST_004070,60,Male,6,69.66,404.87,Month-to-month,Fiber optic,No,No,Yes,Bank transfer,Yes,No
CUST_004071,53,Male,31,41.41,1278.38,Two year,DSL,No,Yes,No,Electronic check,Yes,No
CUST_004072,34,Female,8,24.61,222.87,One year,No,No internet service,No internet service,No internet service,Electronic check,Yes,Yes
CUST_004073,21,Female,9,98.01,923.74,One year,Fiber optic,No,Yes,Yes,Electronic check,Yes,No
CUST_004074,42,Male,8,96.71,725.01,Month-to-month,Fiber optic,No,No,Yes,Electronic check,Yes,Yes
CUST_004075,38,Female,33,43.68,1300.0,Month-to-month,DSL,No,Yes,No,Credit card,Yes,Yes
CUST_004076,46,Female,19,76.42,1417.15,One year,Fiber optic,No,No,No,Credit card,No,No
CUST_004077,39,Male,51,35.29,1773.68,One year,No,No internet service,No internet service,No internet service,Credit card,No,No
CUST_004078,18,Male,8,116.45,959.91,Month-to-month,Fiber optic,Yes,No,No,Electronic check,No,Yes
CUST_004079,39,Female,28,67.9,1767.74,One year,Fiber optic,No,No,Yes,Electronic check,No,No
CUST_004080,40,Female,33,39.0,1390.29,Month-to-month,DSL,No,Yes,No,Bank transfer,No,No
CUST_004081,54,Female,3,100.32,264.71,One year,Fiber optic,No,Yes,No,Credit card,Yes,No
CUST_004082,34,Male,12,36.09,440.93,Two year,No,No internet service,No internet service,No internet service,Bank transfer,Yes,No
CUST_004083,70,Male,15,108.52,1688.13,Two year,Fiber optic,No,Yes,Yes,Electronic check,Yes,Yes
CUST_004084,18,Female,10,34.39,313.65,Month-to-month,No,No internet service,No internet service,No internet service,Credit card,Yes,No
CUST_004085,64,Male,9,37.75,372.98,Month-to-month,No,No internet service,No internet service,No internet service,Electronic check,No,No
CUST_004086,41,Male,27,24.35,680.22,Two year,No,No internet service,No internet service,No internet service,Credit card,Yes,No
CUST_004087,57,Female,5,22.15,115.59,One year,No,No internet service,No internet service,No internet service,Credit card,Yes,Yes
CUST_004088,46,Male,29,53.46,1549.29,Month-to-month,DSL,No,No,Yes,Credit card,Yes,No
CUST_004089,62,Female,65,36.45,2660.38,Two year,No,No internet service,No internet service,No internet service,Electronic check,Yes,No
CUST_004090,39,Female,19,52.46,1054.73,Month-to-month,DSL,No,No,Yes,Bank transfer,No,No
CUST_004091,28,Male,22,63.89,1355.75,Month-to-month,DSL,No,Yes,No,Bank transfer,Yes,Yes
CUST_004092,66,Female,1,58.87,54.25,Month-to-month,DSL,No,No,No,Electronic check,No,No
CUST_004093,43,Male,47,56.02,2294.13,Month-to-month,DSL,No,Yes,No,Bank transfer,No,No
CUST_004094,48,Female,8,68.31,491.62,Month-to-month,Fiber optic,No,Yes,No,Bank transfer,Yes,Yes
CUST_004095,63,Male,22,70.93,1791.1,Two year,Fiber optic,No,Yes,No,Electronic check,No,No
CUST_004096,29,Male,72,58.55,4097.69,Month-to-month,DSL,Yes,No,No,Electronic check,No,No
CUST_004097,53,Female,21,75.9,1784.54,Month-to-month,Fiber optic,Yes,Yes,Yes,Electronic check,Yes,No
CUST_004098,36,Male,30,66.59,1800.27,Two year,Fiber optic,No,No,Yes,Credit card,No,No
CUST_004099,43,Female,14,115.09,1575.18,One year,Fiber optic,No,Yes,Yes,Credit card,Yes,No
CUST_004100,46,Male,1,61.72,70.25,One year,DSL,No,No,No,Credit card,No,No
CUST_004101,22,Male,38,41.55,1385.23,Month-to-month,DSL,No,No,Yes,Electronic check,Yes,No
CUST_004102,33,Male,1,58.41,60.06,Two year,DSL,No,Yes,Yes,Bank transfer,No,No
CUST_004103,65,Male,28,36.44,1148.63,Month-to-month,DSL,No,No,Yes,Electronic check,Yes,No
CUST_004104,58,Male,1,80.68,91.56,Month-to-month,Fiber optic,No,No,No,Bank transfer,No,Yes
CUST_004105,44,Female,47,99.3,5151.56,Month-to-month,Fiber optic,No,Yes,No,Bank transfer,Yes,Yes
CUST_004106,48,Female,4,57.9,256.33,Month-to-month,DSL,Yes,No,No,Credit card,Yes,Yes
CUST_004107,40,Female,17,65.57,1165.58,Month-to-month,Fiber optic,No,No,No,Electronic check,No,Yes
CUST_004108,65,Female,21,82.94,1595.65,One year,Fiber optic,No,No,No,Electronic check,No,No
CUST_004109,41,Male,14,24.29,363.59,Month-to-month,No,No internet service,No internet service,No internet service,Credit card,No,No
CUST_004110,48,Female,10,64.96,742.83,One year,DSL,Yes,No,No,Credit card,Yes,Yes
CUST_004111,62,Male,15,33.42,505.2,Month-to-month,No,No internet service,No internet service,No internet service,Mailed check,No,Yes
CUST_004112,33,Female,8,87.31,648.34,Month-to-month,Fiber optic,No,No,Yes,Electronic check,No,No
CUST_004113,68,Male,13,37.27,495.19,Month-to-month,DSL,No,No,Yes,Mailed check,Yes,No
CUST_004114,22,Female,10,31.97,337.98,Two year,No,No internet service,No internet service,No internet service,Bank transfer,No,No
CUST_004115,69,Female,20,100.29,1830.26,Two year,Fiber optic,Yes,Yes,Yes,Credit card,Yes,No
CUST_004116,39,Female,6,109.9,702.76,Two year,Fiber optic,No,No,No,Bank transfer,No,No
CUST_004117,41,Female,72,80.87,5975.37,One year,Fiber optic,Yes,No,Yes,Electronic check,Yes,No
CUST_004118,18,Female,16,118.98,1967.84,One year,Fiber optic,Yes,No,No,Bank transfer,Yes,Yes
CUST_004119,38,Female,5,48.18,226.88,One year,DSL,No,Yes,Yes,Electronic check,No,No
CUST_004120,29,Male,15,43.88,590.13,One year,DSL,No,No,Yes,Electronic check,Yes,Yes
CUST_004121,35,Male,48,26.97,1342.5,Month-to-month,No,No internet service,No internet service,No internet service,Mailed check,No,No
CUST_004122,42,Male,1,30.39,31.18,Month-to-month,No,No internet service,No internet service,No internet service,Electronic check,No,Yes
CUST_004123,59,Male,27,63.1,1620.91,Month-to-month,DSL,Yes,No,No,Credit card,Yes,No
CUST_004124,48,Female,19,105.43,1880.51,Month-to-month,Fiber optic,No,No,Yes,Mailed check,Yes,No
CUST_004125,49,Male,4,96.74,369.23,Month-to-month,Fiber optic,Yes,No,No,Bank transfer,Yes,Yes
CUST_004126,28,Female,40,39.88,1590.36,Month-to-month,DSL,Yes,No,Yes,Bank transfer,Yes,No
CUST_004127,31,Female,11,73.21,920.02,Month-to-month,Fiber optic,Yes,No,Yes,Credit card,Yes,No
CUST_004128,71,Female,8,92.62,799.55,Month-to-month,Fiber optic,Yes,No,No,Credit card,Yes,No
CUST_004129,33,Male,42,105.08,4879.07,Two year,Fiber optic,No,Yes,No,Credit card,Yes,No
CUST_004130,69,Male,24,35.02,841.9,Month-to-month,No,No internet service,No internet service,No internet service,Mailed check,No,No
CUST_004131,41,Male,54,41.78,2273.8,Month-to-month,DSL,No,No,Yes,Electronic check,Yes,Yes
CUST_004132,45,Male,23,70.51,1477.88,Two year,Fiber optic,Yes,Yes,No,Bank transfer,Yes,No
CUST_004133,61,Female,32,86.15,2939.61,Month-to-month,Fiber optic,No,Yes,No,Mailed check,Yes,Yes
CUST_004134,64,Female,43,115.5,4849.66,Month-to-month,Fiber optic,No,Yes,Yes,Electronic check,Yes,Yes
CUST_004135,43,Female,1,51.36,55.1,Month-to-month,DSL,Yes,No,Yes,Electronic check,Yes,No
CUST_004136,39,Female,35,82.61,2812.46,Month-to-month,Fiber optic,No,No,No,Mailed check,No,No
CUST_004137,44,Female,22,26.47,513.95,Month-to-month,No,No internet service,No internet service,No internet service,Bank transfer,Yes,Yes
CUST_004138,50,Male,1,38.96,35.14,Month-to-month,DSL,No,No,No,Bank transfer,Yes,Yes
CUST_004139,58,Female,17,91.03,1692.16,Month-to-month,Fiber optic,Yes,No,Yes,Credit card,Yes,Yes
CUST_004140,45,Male,2,35.83,66.47,Two year,No,No internet service,No internet service,No internet service,Mailed check,Yes,No
CUST_004141,54,Male,31,64.06,1845.47,One year,DSL,No,No,Yes,Electronic check,No,Yes
CUST_004142,69,Male,18,30.03,610.17,One year,No,No internet service,No internet service,No internet service,Bank transfer,Yes,No
CUST_004143,50,Male,72,40.02,3017.71,Month-to-month,DSL,Yes,Yes,Yes,Credit card,Yes,No
CUST_004144,49,Male,4,55.49,196.28,Month-to-month,DSL,Yes,No,Yes,Electronic check,Yes,No
CUST_004145,22,Male,22,57.7,1133.67,Two year,DSL,No,Yes,Yes,Bank transfer,No,No
CUST_004146,18,Female,5,37.15,173.07,Month-to-month,DSL,No,No,No,Electronic check,Yes,No
CUST_004147,50,Female,22,60.5,1368.53,Two year,DSL,No,No,No,Electronic check,Yes,No
CUST_004148,43,Male,30,110.61,3569.99,Month-to-month,Fiber optic,No,Yes,No,Mailed check,Yes,No
CUST_004149,37,Male,30,49.18,1375.59,Two year,DSL,No,No,Yes,Bank transfer,No,Yes
CUST_004150,48,Female,40,31.21,1387.21,Month-to-month,No,No internet service,No internet service,No internet service,Bank transfer,Yes,No
CUST_004151,44,Male,46,104.24,4232.84,Month-to-month,Fiber optic,No,Yes,Yes,Electronic check,Yes,No
CUST_004152,61,Female,1,102.22,93.25,One year,Fiber optic,No,Yes,Yes,Bank transfer,No,Yes
CUST_004153,46,Female,10,65.91,752.13,One year,Fiber optic,No,No,No,Electronic check,Yes,Yes
CUST_004154,33,Male,27,71.73,1724.49,Month-to-month,Fiber optic,No,No,Yes,Electronic check,No,No
CUST_004155,59,Male,16,73.94,1320.79,Two year,Fiber optic,No,Yes,Yes,Electronic check,Yes,No
CUST_004156,41,Male,5,57.67,305.99,Month-to-month,DSL,Yes,No,Yes,Credit card,Yes,No
CUST_004157,52,Male,19,28.8,477.12,Month-to-month,No,No internet service,No internet service,No internet service,Electronic check,No,Yes
CUST_004158,37,Male,12,95.0,1134.43,One year,Fiber optic,No,No,No,Electronic check,Yes,No
CUST_004159,35,Female,11,58.18,643.62,One year,DSL,Yes,No,No,Mailed check,No,No
CUST_004160,46,Male,39,83.75,3689.69,Two year,Fiber optic,No,Yes,Yes,Bank transfer,No,No
CUST_004161,45,Female,12,106.19,1244.12,Month-to-month,Fiber optic,Yes,Yes,No,Credit card,Yes,No
CUST_004162,52,Female,1,48.27,47.5,Month-to-month,DSL,No,Yes,No,Bank transfer,Yes,No
CUST_004163,40,Male,1,27.54,24.34,One year,No,No internet service,No internet service,No internet service,Credit card,Yes,No
CUST_004164,18,Male,46,83.32,3992.74,Month-to-month,Fiber optic,Yes,No,Yes,Electronic check,Yes,No
CUST_004165,38,Male,72,118.07,7763.74,Month-to-month,Fiber optic,No,No,Yes,Credit card,Yes,No
CUST_004166,56,Male,27,107.46,2533.69,Month-to-month,Fiber optic,Yes,No,No,Mailed check,No,No
CUST_004167,40,Female,10,20.4,234.41,Month-to-month,No,No internet service,No internet service,No internet service,Electronic check,Yes,Yes
CUST_004168,41,Male,66,63.72,3914.87,Month-to-month,DSL,No,Yes,Yes,Bank transfer,Yes,No
CUST_004169,59,Female,26,107.65,2497.5,Month-to-month,Fiber optic,No,Yes,No,Bank transfer,Yes,No
CUST_004170,34,Male,44,39.48,1841.08,One year,DSL,Yes,No,Yes,Electronic check,Yes,No
CUST_004171,21,Male,34,69.2,2579.86,One year,Fiber optic,No,No,No,Credit card,No,No
CUST_004172,42,Female,11,44.25,423.09,Month-to-month,DSL,No,No,Yes,Bank transfer,Yes,Yes
CUST_004173,37,Female,15,53.73,710.54,Month-to-month,DSL,No,No,No,Mailed check,Yes,No
CUST_004174,30,Male,4,32.33,113.42,Month-to-month,No,No internet service,No internet service,No internet service,Mailed check,No,Yes
CUST_004175,42,Male,8,80.17,554.19,Month-to-month,Fiber optic,No,No,No,Electronic check,Yes,No
CUST_004176,52,Female,36,48.37,1824.62,One year,DSL,Yes,Yes,No,Credit card,No,No
CUST_004177,44,Male,53,76.65,4170.08,Two year,Fiber optic,No,Yes,Yes,Bank transfer,Yes,No
CUST_004178,49,Male,30,67.78,2132.72,One year,Fiber optic,Yes,Yes,Yes,Bank transfer,Yes,No
CUST_004179,72,Female,15,50.51,758.94,One year,DSL,Yes,No,No,Bank transfer,Yes,No
CUST_004180,39,Male,2,45.41,99.47,Month-to-month,DSL,Yes,No,No,Credit card,Yes,Yes
CUST_004181,49,Female,1,30.86,31.29,Month-to-month,No,No internet service,No internet service,No internet service,Bank transfer,No,No
CUST_004182,37,Female,11,117.06,1449.42,Two year,Fiber optic,Yes,No,Yes,Electronic check,Yes,No
CUST_004183,32,Female,14,72.89,1016.07,Two year,Fiber optic,No,No,No,Bank transfer,Yes,No
CUST_004184,36,Female,22,20.04,479.32,Month-to-month,No,No internet service,No internet service,No internet service,Bank transfer,Yes,Yes
CUST_004185,37,Female,1,69.23,67.31,Month-to-month,Fiber optic,No,No,No,Credit card,Yes,No
CUST_004186,50,Female,72,48.88,3450.97,One year,DSL,No,No,Yes,Bank transfer,Yes,No
CUST_004187,80,Female,10,56.21,620.95,Month-to-month,DSL,Yes,Yes,No,Electronic check,Yes,No
CUST_004188,34,Male,45,96.94,3848.85,One year,Fiber optic,No,Yes,No,Electronic check,Yes,No
CUST_004189,38,Male,18,29.9,548.68,Two year,No,No internet service,No internet service,No internet service,Mailed check,Yes,No
CUST_004190,44,Female,3,45.62,146.15,Month-to-month,DSL,Yes,No,No,Bank transfer,No,No
CUST_004191,50,Female,38,44.3,1809.87,Two year,DSL,Yes,No,Yes,Electronic check,Yes,No
CUST_004192,48,Male,29,27.53,820.28,Two year,No,No internet service,No internet service,No internet service,Bank transfer,Yes,No
CUST_004193,64,Female,17,53.35,892.82,Two year,DSL,No,No,No,Credit card,Yes,No
CUST_004194,18,Male,17,74.23,1171.35,Month-to-month,Fiber optic,No,Yes,No,Electronic check,No,Yes
CUST_004195,18,Female,2,58.14,130.56,Month-to-month,DSL,No,Yes,No,Bank transfer,No,No
CUST_004196,37,Female,25,96.64,2321.62,One year,Fiber optic,No,No,Yes,Electronic check,No,Yes
CUST_004197,61,Female,58,79.8,5043.56,Month-to-month,Fiber optic,Yes,No,No,Electronic check,Yes,Yes
CUST_004198,21,Male,2,50.03,86.0,Month-to-month,DSL,Yes,Yes,No,Electronic check,No,No
CUST_004199,18,Female,7,117.95,759.31,Month-to-month,Fiber optic,No,No,No,Bank transfer,No,No
CUST_004200,53,Male,55,66.13,3468.66,One year,Fiber optic,No,No,Yes,Credit card,Yes,No
CUST_004201,48,Male,8,75.97,639.04,Month-to-month,Fiber optic,Yes,No,No,Credit card,No,Yes
CUST_004202,28,Male,25,89.66,2120.01,Month-to-month,Fiber optic,No,No,No,Electronic check,No,No
CUST_004203,30,Female,18,100.11,1554.04,Month-to-month,Fiber optic,No,No,No,Electronic check,Yes,Yes
CUST_004204,30,Male,21,76.67,1452.54,One year,Fiber optic,No,Yes,Yes,Bank transfer,Yes,No
CUST_004205,46,Male,12,116.23,1293.99,One year,Fiber optic,Yes,No,No,Electronic check,Yes,Yes
CUST_004206,35,Female,8,100.34,724.71,Month-to-month,Fiber optic,No,Yes,Yes,Credit card,Yes,No
CUST_004207,52,Female,1,113.26,103.19,Two year,Fiber optic,Yes,Yes,Yes,Electronic check,Yes,No
CUST_004208,18,Female,32,83.11,2874.11,Month-to-month,Fiber optic,Yes,Yes,Yes,Electronic check,No,No
CUST_004209,32,Female,32,59.87,1865.28,One year,DSL,No,No,No,Electronic check,Yes,No
CUST_004210,28,Male,26,46.35,1170.82,One year,DSL,No,No,No,Credit card,Yes,Yes
CUST_004211,41,Female,24,42.58,1164.97,One year,DSL,No,No,Yes,Electronic check,Yes,Yes
CUST_004212,36,Female,6,38.23,225.71,Month-to-month,No,No internet service,No internet service,No internet service,Electronic check,Yes,No
CUST_004213,56,Male,1,70.07,79.06,Two year,Fiber optic,Yes,No,No,Bank transfer,No,No
CUST_004214,18,Male,39,116.86,4282.81,Two year,Fiber optic,No,No,No,Mailed check,Yes,No
CUST_004215,45,Male,16,48.76,756.9,One year,DSL,Yes,Yes,No,Credit card,Yes,No
CUST_004216,53,Male,8,64.78,502.11,Month-to-month,DSL,No,No,No,Electronic check,Yes,No
CUST_004217,72,Female,2,30.79,62.43,Month-to-month,No,No internet service,No internet service,No internet service,Electronic check,Yes,No
CUST_004218,37,Female,1,35.15,36.04,One year,No,No internet service,No internet service,No internet service,Bank transfer,No,Yes
CUST_004219,49,Female,10,35.21,325.49,Month-to-month,DSL,No,No,No,Electronic check,Yes,Yes
CUST_004220,18,Male,39,92.32,3917.59,One year,Fiber optic,Yes,No,Yes,Mailed check,Yes,No
CUST_004221,18,Male,60,105.56,6327.0,Month-to-month,Fiber optic,Yes,Yes,No,Electronic check,Yes,Yes
CUST_004222,57,Female,54,58.48,2690.9,One year,DSL,Yes,No,Yes,Credit card,Yes,No
CUST_004223,44,Male,60,73.69,4542.56,Month-to-month,Fiber optic,No,Yes,No,Electronic check,Yes,Yes
CUST_004224,62,Female,57,88.04,5467.0,Month-to-month,Fiber optic,No,Yes,No,Credit card,Yes,Yes
CUST_004225,24,Male,17,88.05,1384.8,Month-to-month,Fiber optic,Yes,No,Yes,Credit card,Yes,Yes
CUST_004226,52,Female,5,38.11,164.13,Month-to-month,DSL,No,Yes,No,Credit card,Yes,No
CUST_004227,73,Male,38,48.29,2004.12,Month-to-month,DSL,No,No,Yes,Bank transfer,Yes,No
CUST_004228,51,Male,5,59.21,338.35,One year,DSL,No,No,Yes,Credit card,Yes,Yes
CUST_004229,49,Male,7,44.01,268.94,One year,DSL,No,Yes,Yes,Bank transfer,Yes,No
CUST_004230,45,Female,6,88.79,602.75,One year,Fiber optic,No,No,No,Electronic check,Yes,Yes
CUST_004231,21,Female,17,63.83,1039.3,One year,DSL,Yes,No,Yes,Credit card,Yes,No
CUST_004232,65,Male,9,66.74,680.21,Month-to-month,Fiber optic,No,Yes,No,Mailed check,Yes,Yes
CUST_004233,35,Female,4,97.53,407.54,Month-to-month,Fiber optic,No,No,No,Electronic check,No,No
CUST_004234,52,Female,14,105.89,1656.02,Month-to-month,Fiber optic,Yes,No,No,Credit card,Yes,No
CUST_004235,21,Female,49,106.85,5684.61,One year,Fiber optic,No,No,No,Bank transfer,Yes,Yes
CUST_004236,27,Female,20,104.38,1791.99,Month-to-month,Fiber optic,Yes,No,No,Credit card,Yes,No
CUST_004237,66,Male,50,56.79,2469.32,Month-to-month,DSL,Yes,Yes,Yes,Credit card,No,No
CUST_004238,39,Male,5,36.77,185.27,One year,DSL,Yes,No,Yes,Electronic check,Yes,No
CUST_004239,66,Female,4,51.02,181.4,Two year,DSL,No,No,No,Electronic check,Yes,No
CUST_004240,43,Female,20,58.49,1156.13,One year,DSL,No,No,No,Bank transfer,Yes,No
CUST_004241,18,Female,14,37.82,601.7,One year,DSL,Yes,Yes,Yes,Bank transfer,No,No
CUST_004242,58,Female,25,35.36,829.57,One year,DSL,Yes,Yes,No,Electronic check,No,No
CUST_004243,36,Male,37,109.8,4049.09,Month-to-month,Fiber optic,No,Yes,No,Electronic check,No,No
CUST_004244,55,Female,33,34.25,1091.01,One year,No,No internet service,No internet service,No internet service,Electronic check,Yes,No
CUST_004245,45,Male,68,47.37,3346.62,Two year,DSL,No,Yes,No,Bank transfer,Yes,No
CUST_004246,21,Female,12,38.81,422.95,Month-to-month,No,No internet service,No internet service,No internet service,Electronic check,Yes,No
CUST_004247,47,Male,5,58.0,269.11,Month-to-month,DSL,No,No,No,Electronic check,Yes,Yes
CUST_004248,77,Female,19,118.23,2488.15,Month-to-month,Fiber optic,No,Yes,No,Bank transfer,No,No
CUST_004249,52,Female,2,116.11,253.91,Month-to-month,Fiber optic,No,Yes,No,Electronic check,No,No
CUST_004250,44,Male,8,29.63,257.6,Two year,No,No internet service,No internet service,No internet service,Electronic check,Yes,No
CUST_004251,61,Male,5,57.64,311.62,Month-to-month,DSL,No,No,No,Credit card,No,No
CUST_004252,48,Female,12,55.08,652.92,Month-to-month,DSL,Yes,No,No,Bank transfer,Yes,No
CUST_004253,48,Female,2,59.34,126.83,Two year,DSL,Yes,No,No,Electronic check,Yes,No
CUST_004254,28,Male,1,108.32,104.65,Month-to-month,Fiber optic,No,Yes,Yes,Credit card,Yes,No
CUST_004255,48,Female,25,23.06,507.44,Month-to-month,No,No internet service,No internet service,No internet service,Electronic check,Yes,No
CUST_004256,60,Female,22,77.86,1658.13,Two year,Fiber optic,No,No,No,Bank transfer,No,Yes
CUST_004257,32,Male,29,79.62,2072.54,Month-to-month,Fiber optic,No,No,No,Mailed check,No,No
CUST_004258,66,Male,25,110.02,2660.44,One year,Fiber optic,Yes,No,Yes,Credit card,Yes,No
CUST_004259,43,Female,2,36.21,68.02,Month-to-month,No,No internet service,No internet service,No internet service,Mailed check,No,Yes
CUST_004260,31,Female,8,92.24,759.87,Month-to-month,Fiber optic,Yes,No,Yes,Electronic check,No,Yes
CUST_004261,59,Female,3,52.42,150.73,Month-to-month,DSL,No,No,No,Bank transfer,Yes,Yes
CUST_004262,40,Female,44,36.54,1706.92,Month-to-month,No,No internet service,No internet service,No internet service,Bank transfer,Yes,Yes
CUST_004263,56,Male,32,44.38,1425.34,Two year,DSL,No,Yes,No,Bank transfer,No,No
CUST_004264,40,Male,5,36.51,205.52,Two year,DSL,No,Yes,Yes,Bank transfer,No,No
CUST_004265,44,Male,10,49.48,434.09,Two year,DSL,Yes,No,No,Mailed check,No,Yes
CUST_004266,52,Male,72,115.25,8765.28,Month-to-month,Fiber optic,No,Yes,No,Credit card,Yes,No
CUST_004267,49,Female,21,108.48,2395.9,Two year,Fiber optic,No,No,No,Bank transfer,Yes,No
CUST_004268,18,Female,38,46.0,1984.31,One year,DSL,No,No,No,Electronic check,No,Yes
